country,Communication,Education,Economics,Environment,Infrastructure,Health,Energy,Work,Society,Government
Philippines,1.92,0.96,3.78,14.01,6.620000000000001,3.24,0.535,4.220000000000001,5.24,2.975
Poland,3.54,2.7350000000000003,5.34,11.04,8.51,5.640000000000001,0.45999999999999996,4.7700000000000005,7.95,4.13
Portugal,5.85,3.665,4.965,12.735000000000001,7.45,7.620000000000001,0.8300000000000001,4.68,7.5200000000000005,4.595000000000001
Paraguay,1.95,0.66,4.545,13.455,7.32,4.0200000000000005,1.4050000000000002,5.0,5.220000000000001,3.1050000000000004
Qatar,3.12,1.915,9.285,6.494999999999999,9.57,3.8100000000000005,1.79,7.050000000000001,5.5600000000000005,1.47
Romania,3.9,2.95,5.265,13.02,7.07,5.09,0.8650000000000001,4.170000000000001,7.26,3.88
Senegal,1.125,0.775,4.5,13.23,4.6000000000000005,2.75,0.58,3.2100000000000004,3.4600000000000004,3.29
Singapore,6.78,1.875,8.79,5.49,7.93,5.95,0.34,6.050000000000001,7.7700000000000005,2.92
El Salvador,2.61,1.1900000000000002,3.4650000000000003,13.935,7.15,4.510000000000001,0.5599999999999999,3.91,5.43,2.9600000000000004
Serbia,3.8249999999999997,3.4250000000000003,4.665,11.339999999999998,7.83,4.7,0.67,4.170000000000001,6.91,3.0850000000000004
Slovenia,5.79,3.69,5.655,10.665,9.01,6.57,1.3550000000000002,4.64,8.3,4.5600000000000005
Syria,1.68,1.865,1.9649999999999999,13.38,6.890000000000001,3.41,0.135,1.9500000000000002,2.62,0.265
Togo,0.735,1.64,3.675,13.275,2.62,2.67,1.165,4.33,3.59,1.9000000000000001
Tunisia,2.34,0.9500000000000001,3.525,13.889999999999999,7.4,4.44,0.31000000000000005,3.09,5.670000000000001,1.975
Turkey,2.775,3.28,6.930000000000001,12.66,7.65,5.2700000000000005,0.42500000000000004,3.69,5.82,2.295
Tanzania,0.7649999999999999,1.1400000000000001,5.22,13.53,2.0500000000000003,2.45,1.235,6.3500000000000005,3.4000000000000004,1.82
Ukraine,2.6999999999999997,2.9050000000000002,3.9,13.424999999999999,7.57,4.07,0.9,4.0,6.970000000000001,2.58
Uruguay,4.8,1.925,4.635,12.239999999999998,7.390000000000001,6.620000000000001,1.31,4.14,6.470000000000001,4.705
Venezuela,1.935,0.44000000000000006,0.195,13.815,7.57,4.53,0.305,2.7300000000000004,4.5,0.785
Vietnam,2.73,1.9649999999999999,5.294999999999999,13.739999999999998,6.76,4.13,0.25,6.2,5.49,0.8
South Africa,1.9799999999999998,2.0300000000000002,4.02,13.125,6.620000000000001,3.75,0.485,2.77,3.45,3.8000000000000003
Zambia,0.87,0.7250000000000001,5.3999999999999995,13.77,2.84,2.59,1.0650000000000002,4.720000000000001,2.37,2.75
Zimbabwe,1.035,2.67,7.065,13.68,3.3000000000000003,1.75,1.095,5.09,2.4000000000000004,1.5150000000000001
