country,Communication,Education,Economics,Environment,Infrastructure,Health,Energy,Work,Society,Government
Belize,0.61,1.235,2.5500000000000003,13.799999999999999,7.370000000000001,6.825,0.78,2.015,4.335,4.58
Bermuda,1.4050000000000002,0.13,2.8600000000000003,,7.490000000000001,0.0,0.020000000000000004,,,
Bolivia,0.51,0.6150000000000001,2.42,13.860000000000001,6.120000000000001,6.405,1.2300000000000002,2.595,8.025,6.210000000000001
Brazil,0.97,0.51,2.68,13.424999999999999,7.46,8.985,2.2100000000000004,2.035,7.994999999999999,6.88
Barbados,1.865,0.71,2.5500000000000003,9.87,8.200000000000001,8.865,0.12,1.975,6.359999999999999,6.840000000000001
Brunei,1.0250000000000001,2.83,4.53,5.385,8.72,7.199999999999999,2.0500000000000003,2.27,6.930000000000001,2.91
Bhutan,0.31000000000000005,0.53,3.16,12.525,6.73,6.105,2.3000000000000003,2.4250000000000003,6.21,6.3500000000000005
Botswana,0.6200000000000001,1.9100000000000001,3.12,11.19,5.960000000000001,5.895,0.97,2.035,5.04,7.63
Central African Republic,0.06999999999999999,0.76,2.4600000000000004,12.885,0.63,3.0749999999999997,2.3600000000000003,2.375,0.9149999999999999,1.56
Canada,2.6350000000000002,0.43,3.28,8.459999999999999,8.67,10.739999999999998,2.9600000000000004,2.5050000000000003,13.049999999999999,9.780000000000001
Switzerland,2.89,1.3650000000000002,4.0200000000000005,9.165,8.67,11.339999999999998,3.3100000000000005,2.7800000000000002,13.739999999999998,9.88
Chile,1.085,1.1300000000000001,3.1,13.23,7.82,9.24,1.31,2.0500000000000003,9.42,9.31
China,1.2000000000000002,0.8550000000000001,3.9299999999999997,11.37,6.940000000000001,8.25,1.1,2.8850000000000002,10.02,1.79
Cote d'Ivoire,0.485,1.6300000000000001,2.69,13.469999999999999,3.8000000000000003,4.545,1.9500000000000002,2.2399999999999998,6.06,4.59
Cameroon,0.335,0.275,2.5,13.68,3.6700000000000004,4.515,2.59,2.6550000000000002,5.234999999999999,2.08
"Congo, Dem. Rep.",0.1,0.935,2.85,13.275,0.63,5.115,2.87,1.9600000000000002,4.154999999999999,2.67
"Congo, Rep.",0.27999999999999997,0.0,3.25,13.71,2.92,3.87,3.29,1.8250000000000002,5.46,1.54
Colombia,0.8800000000000001,3.24,2.69,14.04,7.21,8.775,2.17,2.37,7.395,6.75
Comoros,0.28500000000000003,1.62,1.77,7.469999999999999,4.720000000000001,4.859999999999999,1.26,2.215,5.325,5.0200000000000005
Cape Verde,0.5900000000000001,2.2800000000000002,2.49,10.38,6.29,6.3,0.61,1.6350000000000002,4.98,8.940000000000001
Costa Rica,1.2400000000000002,3.54,2.8200000000000003,14.055,7.720000000000001,10.035,1.89,2.15,8.895,9.06
Cuba,0.37000000000000005,2.83,2.4000000000000004,14.055,7.040000000000001,12.54,0.86,0.9,6.255,1.9800000000000002
Cayman Islands,1.915,0.0,2.15,,6.88,0.0,0.0,,,
Cyprus,1.97,3.785,3.16,10.110000000000001,8.76,8.94,0.87,2.395,11.01,9.0
Czech Republic,1.5750000000000002,1.1,3.59,10.41,8.440000000000001,10.02,2.1300000000000003,2.575,12.855,8.75
Germany,2.5500000000000003,1.205,3.49,10.635,8.770000000000001,11.295,1.69,2.66,13.395,9.75
Djibouti,0.2,0.015,1.99,12.81,4.6000000000000005,5.175,0.8300000000000001,1.225,3.5849999999999995,3.02
Dominica,0.875,0.335,0.2,7.14,6.790000000000001,6.24,0.22000000000000003,0.9050000000000001,5.7749999999999995,6.5
Denmark,2.325,0.8,3.6200000000000006,10.395,8.450000000000001,10.889999999999999,2.1,2.6300000000000003,14.28,9.97
Dominican Republic,0.54,2.16,2.97,13.889999999999999,7.140000000000001,7.199999999999999,0.67,2.2100000000000004,8.355,6.210000000000001
Algeria,0.5900000000000001,0.8400000000000001,3.74,13.62,6.88,6.675,0.76,1.0650000000000002,9.315,3.5
Ecuador,0.7150000000000001,2.9050000000000002,2.91,13.964999999999998,7.03,8.76,1.4000000000000001,2.1350000000000002,7.185,6.34
Egypt,0.555,1.495,2.4800000000000004,13.725,7.3500000000000005,6.585,0.5700000000000001,1.32,8.19,2.5500000000000003
Eritrea,0.15000000000000002,1.36,0.020000000000000004,11.085,1.9600000000000002,4.05,2.29,2.34,3.48,0.7200000000000001
Spain,1.82,2.02,3.1500000000000004,11.714999999999998,8.73,10.605,1.9600000000000002,2.105,12.51,9.0
Estonia,2.015,3.355,3.69,8.775,8.39,9.03,1.85,2.6950000000000003,11.4,9.31
Ethiopia,0.095,0.36000000000000004,3.18,13.35,1.5300000000000002,4.2,2.64,2.8200000000000003,5.355,3.02
Finland,1.7600000000000002,1.36,3.4200000000000004,9.15,8.64,10.275,3.29,2.4250000000000003,14.219999999999999,9.88
Fiji,0.485,0.8400000000000001,2.18,10.575,7.2700000000000005,5.55,0.8300000000000001,2.0,6.405,4.08
France,2.6750000000000003,0.42500000000000004,3.28,11.805,8.709999999999999,10.860000000000001,3.5100000000000002,2.2800000000000002,13.035,8.86
Faeroe Islands,1.31,,2.9800000000000004,,5.0,,0.13999999999999999,,,
"Micronesia, Fed. Sts.",0.27,0.4650000000000001,0.8,3.5549999999999997,6.490000000000001,6.8999999999999995,0.05,0.835,4.965,5.0
Gabon,0.47000000000000003,1.8550000000000002,3.4600000000000004,13.77,5.300000000000001,4.905,3.39,1.08,7.8149999999999995,3.18
UK,2.72,1.4300000000000002,3.09,11.025,8.56,10.23,1.4100000000000001,2.7100000000000004,12.81,9.780000000000001
Georgia,1.0550000000000002,2.8350000000000004,2.59,13.98,7.140000000000001,10.395,1.6100000000000003,2.4050000000000002,9.375,6.390000000000001
Ghana,0.375,0.79,2.75,13.799999999999999,4.36,4.935,1.6100000000000003,2.6300000000000003,6.465,7.390000000000001
Gibraltar,2.1,1.25,,,7.5,,0.75,,,
Guinea,0.29,0.5,2.7100000000000004,13.110000000000001,2.59,4.14,1.7100000000000002,1.975,6.765,3.69
Gambia,0.335,1.29,2.37,13.275,4.39,4.935,1.29,1.9300000000000002,5.609999999999999,3.78
Guinea-Bissau,0.26,0.785,2.18,7.469999999999999,2.15,4.755,2.27,2.06,2.67,4.33
Equatorial Guinea,0.13999999999999999,2.0300000000000002,2.06,9.915,4.29,4.755,0.18000000000000002,1.83,4.455,0.8800000000000001
Greece,1.7100000000000002,3.375,2.59,11.069999999999999,7.7,11.174999999999999,1.1400000000000001,1.72,11.4,7.890000000000001
Grenada,0.9300000000000002,0.0,0.22000000000000003,7.155,6.93,7.2749999999999995,0.27,0.86,6.765,5.93
Greenland,0.9900000000000001,,2.8200000000000003,,6.48,0.0,0.30000000000000004,,,
Guatemala,0.5599999999999999,2.2350000000000003,2.2600000000000002,13.844999999999999,6.5,6.1499999999999995,2.08,2.1,6.765,5.34
Guam,0.47500000000000003,0.0,0.48,,7.220000000000001,0.0,0.09000000000000001,1.2850000000000001,,
Guyana,0.7450000000000001,0.0,0.55,7.065,6.920000000000001,6.5249999999999995,0.31000000000000005,1.3550000000000002,5.49,6.66
"Hong Kong, China",3.0050000000000003,1.5150000000000001,3.29,2.355,7.56,0.0,0.25,2.4800000000000004,6.855,2.12
Honduras,0.325,0.9750000000000001,2.32,13.815,6.720000000000001,5.369999999999999,1.64,1.97,6.3,5.25
Croatia,1.1199999999999999,2.865,3.0500000000000003,12.66,5.670000000000001,9.45,1.79,1.865,11.46,7.790000000000001
Haiti,0.17,0.0,2.54,13.395,2.9000000000000004,5.534999999999999,2.2,1.7550000000000001,1.65,2.91
Hungary,1.47,3.2600000000000002,3.5100000000000002,12.885,8.24,9.12,1.72,2.29,12.15,6.96
Indonesia,0.51,2.265,3.41,13.98,6.550000000000001,5.0249999999999995,1.1500000000000001,2.64,8.145,6.46
India,0.28500000000000003,0.555,3.1300000000000003,13.71,6.03,5.595,1.2800000000000002,1.7850000000000001,7.185,6.68
Ireland,1.995,1.035,5.470000000000001,9.569999999999999,8.17,10.08,0.9400000000000001,2.5050000000000003,13.214999999999998,9.53
Iran,0.985,0.8900000000000001,4.12,12.135,7.109999999999999,7.455,0.73,1.245,7.919999999999999,1.4500000000000002
Iraq,0.5900000000000001,1.57,2.92,12.915,7.13,6.96,0.9199999999999999,0.785,7.919999999999999,3.16
Iceland,2.06,1.375,3.34,8.025,9.07,10.844999999999999,6.38,3.08,14.489999999999998,7.120000000000001
Israel,1.385,1.33,3.4299999999999997,10.275,8.13,9.93,0.82,2.515,11.535,7.91
Italy,1.83,3.44,3.1100000000000003,11.94,8.89,10.605,1.1900000000000002,1.915,12.464999999999998,8.78
Jamaica,0.8050000000000002,3.1100000000000003,0.27,13.77,6.76,6.75,0.48,2.47,7.905,7.640000000000001
Jordan,0.4,1.175,0.17,13.815,7.670000000000001,8.025,0.5,1.07,7.83,3.34
Japan,1.6550000000000002,0.0,3.3100000000000005,10.155,8.690000000000001,8.805,0.77,2.72,12.795,9.5
Kazakhstan,0.8,1.6800000000000002,3.5700000000000003,9.93,7.6000000000000005,8.52,1.1,2.8100000000000005,9.674999999999999,2.02
Kenya,0.375,1.135,2.49,13.71,3.5100000000000002,5.085,2.23,3.0050000000000003,5.835,5.34
Kyrgyz Republic,0.535,1.6800000000000002,0.25,13.725,7.1000000000000005,6.659999999999999,2.1100000000000003,2.1,8.775,3.58
